ZONEID,TIMESTAMP,POWER
2,20130407 12:00,0.007219812000889246
2,20130407 13:00,0.007219812000889246
2,20130407 14:00,0.007219812000889246
2,20130407 15:00,0.007219812000889246
2,20130407 16:00,0.007219812000889246
2,20130407 17:00,0.010089589036320084
2,20130407 18:00,0.010089589036320084
2,20130407 19:00,0.017347588830812083
2,20130407 20:00,0.008159501999785518
2,20130407 21:00,0.008159501999785518
2,20130407 22:00,0.008159501999785518
2,20130407 23:00,0.008159501999785518
2,20130408 00:00,0.008159501999785518
2,20130408 01:00,0.008159501999785518
2,20130408 02:00,0.004754355837932746
2,20130408 03:00,0.004380870980658708
2,20130408 04:00,0.004329415129309438
2,20130408 05:00,0.004322437207421617
2,20130408 06:00,0.004321491570355193
2,20130408 07:00,0.00432136291973104
2,20130408 08:00,0.004321346426061277
2,20130408 09:00,0.004321344226905308
2,20130408 10:00,0.004321343127327324
2,20130408 11:00,0.004321343127327324
2,20130408 12:00,0.007219809801733278
2,20130408 13:00,0.007219809801733278
2,20130408 14:00,0.007219809801733278
2,20130408 15:00,0.007219809801733278
2,20130408 16:00,0.007219809801733278
2,20130408 17:00,0.010089589036320084
2,20130408 18:00,0.010089589036320084
2,20130408 19:00,0.017347588830812083
2,20130408 20:00,0.017347588830812083
2,20130408 21:00,0.008159501999785518
2,20130408 22:00,0.008159501999785518
2,20130408 23:00,0.008159501999785518
2,20130409 00:00,0.008159501999785518
2,20130409 01:00,0.017347588830812083
2,20130409 02:00,0.004754355837932746
2,20130409 03:00,0.004380870980658708
2,20130409 04:00,0.004329415129309438
2,20130409 05:00,0.004322437207421617
2,20130409 06:00,0.004321491570355193
2,20130409 07:00,0.00432136291973104
2,20130409 08:00,0.004321346426061277
2,20130409 09:00,0.004321344226905308
2,20130409 10:00,0.004321343127327324
2,20130409 11:00,0.004321343127327324
2,20130409 12:00,0.007219809801733278
2,20130409 13:00,0.007219809801733278
2,20130409 14:00,0.007219809801733278
2,20130409 15:00,0.007219809801733278
2,20130409 16:00,0.007219809801733278
2,20130409 17:00,0.007219809801733278
2,20130409 18:00,0.010089589036320084
2,20130409 19:00,0.010089589036320084
2,20130409 20:00,0.017347588830812083
2,20130409 21:00,0.008159503649152494
2,20130409 22:00,0.008159503649152494
2,20130409 23:00,0.008159503649152494
2,20130410 00:00,0.008159503649152494
2,20130410 01:00,0.017347588830812083
2,20130410 02:00,0.004754358037088714
2,20130410 03:00,0.004380872080236692
2,20130410 04:00,0.004329417328465406
2,20130410 05:00,0.004322437207421617
2,20130410 06:00,0.004321493769511161
2,20130410 07:00,0.004321364019309024
2,20130410 08:00,0.004321348625217245
2,20130410 09:00,0.00721981310046723
2,20130410 10:00,0.007219777913971735
2,20130410 11:00,0.007217993298903356
2,20130410 12:00,0.009991931117230117
2,20130410 13:00,0.007247910616697846
2,20130410 14:00,0.0
2,20130410 15:00,0.0
2,20130410 16:00,0.0
2,20130410 17:00,0.0
2,20130410 18:00,0.0
2,20130410 19:00,0.0
2,20130410 20:00,0.0
2,20130410 21:00,0.0
2,20130410 22:00,0.0
2,20130410 23:00,0.0
2,20130411 00:00,0.0
2,20130411 01:00,0.0
2,20130411 02:00,0.0
2,20130411 03:00,0.0
2,20130411 04:00,0.0
2,20130411 05:00,0.0
2,20130411 06:00,0.0
2,20130411 07:00,0.0
2,20130411 08:00,0.0
2,20130411 09:00,0.0
2,20130411 10:00,0.0
2,20130411 11:00,0.0
2,20130411 12:00,0.0
2,20130411 13:00,0.0
2,20130411 14:00,0.0
2,20130411 15:00,0.0
2,20130411 16:00,0.0
2,20130411 17:00,0.0
2,20130411 18:00,0.0
2,20130411 19:00,0.0
2,20130411 20:00,0.0
2,20130411 21:00,0.0
2,20130411 22:00,0.0
2,20130411 23:00,0.0
2,20130412 00:00,0.0
2,20130412 01:00,0.0
2,20130412 02:00,0.0
2,20130412 03:00,0.0
2,20130412 04:00,0.0
2,20130412 05:00,0.0
2,20130412 06:00,0.0
2,20130412 07:00,0.0
2,20130412 08:00,0.0
2,20130412 09:00,0.0
2,20130412 10:00,0.0
2,20130412 11:00,0.0
2,20130412 12:00,0.0
2,20130412 13:00,0.0
2,20130412 14:00,0.0
2,20130412 15:00,0.0
2,20130412 16:00,0.0
2,20130412 17:00,0.0
2,20130412 18:00,0.0
2,20130412 19:00,0.0
2,20130412 20:00,0.0
2,20130412 21:00,0.0
2,20130412 22:00,0.0
2,20130412 23:00,0.0
2,20130413 00:00,0.0
2,20130413 01:00,0.0
2,20130413 02:00,0.0
2,20130413 03:00,0.0
2,20130413 04:00,0.0
2,20130413 05:00,0.0
2,20130413 06:00,0.0
2,20130413 07:00,0.0
2,20130413 08:00,0.0
2,20130413 09:00,0.0
2,20130413 10:00,0.0
2,20130413 11:00,0.0
2,20130413 12:00,0.0
2,20130413 13:00,0.0
2,20130413 14:00,0.0
2,20130413 15:00,0.0
2,20130413 16:00,0.0
2,20130413 17:00,0.0
2,20130413 18:00,0.0
2,20130413 19:00,0.0
2,20130413 20:00,0.0
2,20130413 21:00,0.0
2,20130413 22:00,0.0
2,20130413 23:00,0.0
2,20130414 00:00,0.0
2,20130414 01:00,0.0
2,20130414 02:00,0.0
2,20130414 03:00,0.0
2,20130414 04:00,0.0
2,20130414 05:00,0.0
2,20130414 06:00,0.0
2,20130414 07:00,0.0
2,20130414 08:00,0.0
2,20130414 09:00,0.0
2,20130414 10:00,0.0
2,20130414 11:00,0.0
2,20130414 12:00,0.0
2,20130414 13:00,0.0
2,20130414 14:00,0.0
2,20130414 15:00,0.0
2,20130414 16:00,0.0
2,20130414 17:00,0.0
2,20130414 18:00,0.0
2,20130414 19:00,0.0
2,20130414 20:00,0.0
2,20130414 21:00,0.0
2,20130414 22:00,0.0
2,20130414 23:00,0.0
2,20130415 00:00,0.0
2,20130415 01:00,0.0
2,20130415 02:00,0.0
2,20130415 03:00,0.0
2,20130415 04:00,0.0
2,20130415 05:00,0.0
2,20130415 06:00,0.0
2,20130415 07:00,0.0
2,20130415 08:00,0.0
2,20130415 09:00,0.0
2,20130415 10:00,0.0
2,20130415 11:00,0.0
2,20130415 12:00,0.0
2,20130415 13:00,0.0
2,20130415 14:00,0.0
2,20130415 15:00,0.0
2,20130415 16:00,0.0
2,20130415 17:00,0.0
2,20130415 18:00,0.0
2,20130415 19:00,0.0
2,20130415 20:00,0.0
2,20130415 21:00,0.0
2,20130415 22:00,0.0
2,20130415 23:00,0.0
2,20130416 00:00,0.0
2,20130416 01:00,0.0
2,20130416 02:00,0.0
2,20130416 03:00,0.0
2,20130416 04:00,0.0
2,20130416 05:00,0.0
2,20130416 06:00,0.0
2,20130416 07:00,0.0
2,20130416 08:00,0.0
2,20130416 09:00,0.0
2,20130416 10:00,0.0
2,20130416 11:00,0.0
2,20130416 12:00,0.0
2,20130416 13:00,0.0
2,20130416 14:00,0.0069564454804222865
2,20130416 15:00,0.009826222515853125
2,20130416 16:00,0.009826222515853125
2,20130416 17:00,0.009826218117541188
2,20130416 18:00,0.000638105446431993
2,20130416 19:00,0.007895902918574898
2,20130416 20:00,0.0033541972159542247
2,20130416 21:00,0.0033541972159542247
2,20130416 22:00,0.0033541972159542247
2,20130416 23:00,0.0033541972159542247
2,20130417 00:00,0.0033541972159542247
2,20130417 01:00,0.0033541972159542247
2,20130417 02:00,0.0019126790676774843
2,20130417 03:00,0.003502820574612503
2,20130417 04:00,0.003973302504607995
2,20130417 05:00,0.004046319980649714
2,20130417 06:00,0.004056398712453018
2,20130417 07:00,0.0040577632887314275
2,20130417 08:00,0.004057950216988744
2,20130417 09:00,0.00405797550728238
2,20130417 10:00,0.0069564454804222865
2,20130417 11:00,0.0069564454804222865
2,20130417 12:00,0.0069564454804222865
2,20130417 13:00,0.00695644108211035
2,20130417 14:00,0.0013203160653887868
2,20130417 15:00,0.002768011092991848
2,20130417 16:00,0.0027665167665113016
2,20130417 17:00,0.0
2,20130417 18:00,0.0
2,20130417 19:00,0.0
2,20130417 20:00,0.0
2,20130417 21:00,0.0
2,20130417 22:00,0.0
2,20130417 23:00,0.0
2,20130418 00:00,0.0
2,20130418 01:00,0.0
2,20130418 02:00,0.0
2,20130418 03:00,0.0
2,20130418 04:00,0.0
2,20130418 05:00,0.0
2,20130418 06:00,0.0
2,20130418 07:00,0.0
2,20130418 08:00,0.0
2,20130418 09:00,0.0
2,20130418 10:00,0.0
2,20130418 11:00,0.0
2,20130418 12:00,0.0
2,20130418 13:00,0.0
2,20130418 14:00,0.0
2,20130418 15:00,0.002768011092991848
2,20130418 16:00,0.0027665167665113016
2,20130418 17:00,0.0
2,20130418 18:00,0.0
2,20130418 19:00,0.0
2,20130418 20:00,0.0
2,20130418 21:00,0.0
2,20130418 22:00,0.0
2,20130418 23:00,0.0
2,20130419 00:00,0.0
2,20130419 01:00,0.0
2,20130419 02:00,0.0
2,20130419 03:00,0.0
2,20130419 04:00,0.0
2,20130419 05:00,0.0
2,20130419 06:00,0.0
2,20130419 07:00,0.0
2,20130419 08:00,0.0
2,20130419 09:00,0.0
2,20130419 10:00,0.0
2,20130419 11:00,0.0
2,20130419 12:00,0.0
2,20130419 13:00,0.0
2,20130419 14:00,0.0
2,20130419 15:00,0.0
2,20130419 16:00,0.0
2,20130419 17:00,0.0
2,20130419 18:00,0.0
2,20130419 19:00,0.0
2,20130419 20:00,0.0
2,20130419 21:00,0.0
2,20130419 22:00,0.0
2,20130419 23:00,0.0
2,20130420 00:00,0.0
2,20130420 01:00,0.0
2,20130420 02:00,0.0
2,20130420 03:00,0.0
2,20130420 04:00,0.0
2,20130420 05:00,0.0
2,20130420 06:00,0.0
2,20130420 07:00,0.0
2,20130420 08:00,0.0
2,20130420 09:00,0.0
2,20130420 10:00,0.0
2,20130420 11:00,0.0
2,20130420 12:00,0.0
2,20130420 13:00,0.0
2,20130420 14:00,0.0
2,20130420 15:00,0.0
2,20130420 16:00,0.0
2,20130420 17:00,0.0
2,20130420 18:00,0.0
2,20130420 19:00,0.0
2,20130420 20:00,0.0
2,20130420 21:00,0.0
2,20130420 22:00,0.0
2,20130420 23:00,0.0
2,20130421 00:00,0.0
2,20130421 01:00,0.0
2,20130421 02:00,0.0
2,20130421 03:00,0.0
2,20130421 04:00,0.0
2,20130421 05:00,0.0
2,20130421 06:00,0.0
2,20130421 07:00,0.0
2,20130421 08:00,0.0
2,20130421 09:00,0.0
2,20130421 10:00,0.0
2,20130421 11:00,0.0
2,20130421 12:00,0.0
2,20130421 13:00,0.0
2,20130421 14:00,0.0
2,20130421 15:00,0.0
2,20130421 16:00,0.0
2,20130421 17:00,0.0
2,20130421 18:00,0.0
2,20130421 19:00,0.0
2,20130421 20:00,0.0
2,20130421 21:00,0.0
2,20130421 22:00,0.0
2,20130421 23:00,0.0
2,20130422 00:00,0.0
2,20130422 01:00,0.0
2,20130422 02:00,0.0
2,20130422 03:00,0.0
2,20130422 04:00,0.0
2,20130422 05:00,0.0
2,20130422 06:00,0.0
2,20130422 07:00,0.0
2,20130422 08:00,0.0
2,20130422 09:00,0.0
2,20130422 10:00,0.0
2,20130422 11:00,0.0
2,20130422 12:00,0.0
2,20130422 13:00,0.0
2,20130422 14:00,0.0
2,20130422 15:00,0.0
2,20130422 16:00,0.0
2,20130422 17:00,0.0
2,20130422 18:00,0.0
2,20130422 19:00,0.0
2,20130422 20:00,0.0
2,20130422 21:00,0.0017223198521558903
2,20130422 22:00,0.0017223198521558903
2,20130422 23:00,0.0017223198521558903
2,20130423 00:00,0.0017223204019448824
2,20130423 01:00,0.0017223215015228666
2,20130423 02:00,0.0
2,20130423 03:00,0.0
2,20130423 04:00,0.0
2,20130423 05:00,0.0
2,20130423 06:00,0.0
2,20130423 07:00,0.0
2,20130423 08:00,0.0
2,20130423 09:00,0.0
2,20130423 10:00,0.0
2,20130423 11:00,0.0
2,20130423 12:00,0.0
2,20130423 13:00,0.0
2,20130423 14:00,0.0
2,20130423 15:00,0.0
2,20130423 16:00,0.0
2,20130423 17:00,0.0
2,20130423 18:00,0.0
2,20130423 19:00,0.0
2,20130423 20:00,0.0
2,20130423 21:00,0.0017223215015228666
2,20130423 22:00,0.0017223215015228666
2,20130423 23:00,0.0017223215015228666
2,20130424 00:00,0.0017223215015228666
2,20130424 01:00,0.0017223215015228666
2,20130424 02:00,0.0
2,20130424 03:00,0.0
2,20130424 04:00,0.0
2,20130424 05:00,0.0
2,20130424 06:00,0.0
2,20130424 07:00,0.0
2,20130424 08:00,0.0
2,20130424 09:00,0.0
2,20130424 10:00,0.0
2,20130424 11:00,0.0
2,20130424 12:00,0.0
2,20130424 13:00,0.0
2,20130424 14:00,0.0
2,20130424 15:00,0.0
2,20130424 16:00,0.0
2,20130424 17:00,0.0
2,20130424 18:00,0.0
2,20130424 19:00,0.0
2,20130424 20:00,0.0017223215015228666
2,20130424 21:00,0.0017223215015228666
2,20130424 22:00,0.0017223215015228666
2,20130424 23:00,0.0017223215015228666
2,20130425 00:00,0.0017223215015228666
2,20130425 01:00,0.0017223215015228666
2,20130425 02:00,0.0
2,20130425 03:00,0.0
2,20130425 04:00,0.0
2,20130425 05:00,0.0
2,20130425 06:00,0.0
2,20130425 07:00,0.0
2,20130425 08:00,0.0
2,20130425 09:00,0.0
2,20130425 10:00,0.0
2,20130425 11:00,0.0
2,20130425 12:00,0.0
2,20130425 13:00,0.0
2,20130425 14:00,0.0
2,20130425 15:00,0.0
2,20130425 16:00,0.0
2,20130425 17:00,0.0
2,20130425 18:00,0.0
2,20130425 19:00,0.0
2,20130425 20:00,0.0
2,20130425 21:00,0.0
2,20130425 22:00,0.0
2,20130425 23:00,0.0
2,20130426 00:00,0.0
2,20130426 01:00,0.0
2,20130426 02:00,0.0
2,20130426 03:00,0.0
2,20130426 04:00,0.0
2,20130426 05:00,0.0
2,20130426 06:00,0.0
2,20130426 07:00,0.0
2,20130426 08:00,0.0
2,20130426 09:00,0.0
2,20130426 10:00,0.0
2,20130426 11:00,0.0
2,20130426 12:00,0.0
2,20130426 13:00,0.0
2,20130426 14:00,0.0
2,20130426 15:00,0.0
2,20130426 16:00,0.0
2,20130426 17:00,0.0
2,20130426 18:00,0.0
2,20130426 19:00,0.0
2,20130426 20:00,0.0
2,20130426 21:00,0.0
2,20130426 22:00,0.0
2,20130426 23:00,0.0
2,20130427 00:00,0.0
2,20130427 01:00,0.0
2,20130427 02:00,0.0
2,20130427 03:00,0.0
2,20130427 04:00,0.0
2,20130427 05:00,0.0
2,20130427 06:00,0.0
2,20130427 07:00,0.0
2,20130427 08:00,0.0
2,20130427 09:00,0.0
2,20130427 10:00,0.0
2,20130427 11:00,0.0
2,20130427 12:00,0.0
2,20130427 13:00,0.0
2,20130427 14:00,0.0
2,20130427 15:00,0.0
2,20130427 16:00,0.0
2,20130427 17:00,0.0
2,20130427 18:00,0.0
2,20130427 19:00,0.0
2,20130427 20:00,0.0
2,20130427 21:00,0.0
2,20130427 22:00,0.0
2,20130427 23:00,0.0
2,20130428 00:00,0.0
2,20130428 01:00,0.0
2,20130428 02:00,0.0
2,20130428 03:00,0.0
2,20130428 04:00,0.0
2,20130428 05:00,0.0
2,20130428 06:00,0.0
2,20130428 07:00,0.0
2,20130428 08:00,0.0
2,20130428 09:00,0.0
2,20130428 10:00,0.0
2,20130428 11:00,0.0
2,20130428 12:00,0.0
2,20130428 13:00,0.0
2,20130428 14:00,0.0
2,20130428 15:00,0.0
2,20130428 16:00,0.0
2,20130428 17:00,0.0
2,20130428 18:00,0.0
2,20130428 19:00,0.0
2,20130428 20:00,0.0
2,20130428 21:00,0.0
2,20130428 22:00,0.0
2,20130428 23:00,0.0
2,20130429 00:00,0.0
2,20130429 01:00,0.0
2,20130429 02:00,0.0
2,20130429 03:00,0.0
2,20130429 04:00,0.0
2,20130429 05:00,0.0
2,20130429 06:00,0.0
2,20130429 07:00,0.0
2,20130429 08:00,0.0
2,20130429 09:00,0.0
2,20130429 10:00,0.0
2,20130429 11:00,0.0
2,20130429 12:00,0.0
2,20130429 13:00,0.0
2,20130429 14:00,0.0
2,20130429 15:00,0.0
2,20130429 16:00,0.0
2,20130429 17:00,0.0
2,20130429 18:00,0.0
2,20130429 19:00,0.0
2,20130429 20:00,0.0
2,20130429 21:00,0.0
2,20130429 22:00,0.0
2,20130429 23:00,0.0
2,20130430 00:00,0.0
2,20130430 01:00,0.0
2,20130430 02:00,0.0
2,20130430 03:00,0.0
2,20130430 04:00,0.0
2,20130430 05:00,0.0
2,20130430 06:00,0.0
2,20130430 07:00,0.0
2,20130430 08:00,0.0
2,20130430 09:00,0.0
2,20130430 10:00,0.0
2,20130430 11:00,0.0
2,20130430 12:00,0.0
2,20130430 13:00,0.0
2,20130430 14:00,0.0
2,20130430 15:00,0.0
2,20130430 16:00,0.0
2,20130430 17:00,0.0
2,20130430 18:00,0.0
2,20130430 19:00,0.0
2,20130430 20:00,0.0
2,20130430 21:00,0.0
2,20130430 22:00,0.0
2,20130430 23:00,0.0
2,20130501 00:00,0.0
3,20130401 01:00,0.0
3,20130401 02:00,0.0
3,20130401 03:00,0.0
3,20130401 04:00,0.0
3,20130401 05:00,0.0
3,20130401 06:00,0.0
3,20130401 07:00,0.0
3,20130401 08:00,0.0
3,20130401 09:00,0.0
3,20130401 10:00,0.0
3,20130401 11:00,0.0
3,20130401 12:00,0.0
3,20130401 13:00,0.0
3,20130401 14:00,0.0
3,20130401 15:00,0.0
3,20130401 16:00,0.0
3,20130401 17:00,0.0
3,20130401 18:00,0.0
3,20130401 19:00,0.0
3,20130401 20:00,0.0
3,20130401 21:00,0.0
3,20130401 22:00,0.0
3,20130401 23:00,0.0
3,20130402 00:00,0.0
3,20130402 01:00,0.0
3,20130402 02:00,0.0
3,20130402 03:00,0.0
3,20130402 04:00,0.0
3,20130402 05:00,0.0
3,20130402 06:00,0.0
3,20130402 07:00,0.0
3,20130402 08:00,0.0
3,20130402 09:00,0.0
3,20130402 10:00,0.0
3,20130402 11:00,0.0
3,20130402 12:00,0.0
3,20130402 13:00,0.0
3,20130402 14:00,0.0
3,20130402 15:00,0.0
3,20130402 16:00,0.0
3,20130402 17:00,0.0
3,20130402 18:00,0.0
3,20130402 19:00,0.0
3,20130402 20:00,0.0
3,20130402 21:00,0.0
3,20130402 22:00,0.0
3,20130402 23:00,0.0
3,20130403 00:00,0.0
3,20130403 01:00,0.0
3,20130403 02:00,0.0
3,20130403 03:00,0.0
3,20130403 04:00,0.0
3,20130403 05:00,0.0
3,20130403 06:00,0.0
3,20130403 07:00,0.0
3,20130403 08:00,0.0
3,20130403 09:00,0.0
3,20130403 10:00,0.0
3,20130403 11:00,0.0
3,20130403 12:00,0.0
3,20130403 13:00,0.0
3,20130403 14:00,0.0
3,20130403 15:00,0.0
3,20130403 16:00,0.0
3,20130403 17:00,0.0
3,20130403 18:00,0.0
3,20130403 19:00,0.0
3,20130403 20:00,0.0
3,20130403 21:00,0.0
3,20130403 22:00,0.0
3,20130403 23:00,0.0
3,20130404 00:00,0.0
3,20130404 01:00,0.0
3,20130404 02:00,0.0
3,20130404 03:00,0.0
3,20130404 04:00,0.0
3,20130404 05:00,0.0
3,20130404 06:00,0.0
3,20130404 07:00,0.0
3,20130404 08:00,0.0
3,20130404 09:00,0.0
3,20130404 10:00,0.0
3,20130404 11:00,0.0
3,20130404 12:00,0.0
3,20130404 13:00,0.0
3,20130404 14:00,0.0
3,20130404 15:00,0.0
3,20130404 16:00,0.0
3,20130404 17:00,0.0
3,20130404 18:00,0.0
3,20130404 19:00,0.0
3,20130404 20:00,0.0
3,20130404 21:00,0.0017223198521558903
3,20130404 22:00,0.0017223198521558903
3,20130404 23:00,0.0017223198521558903
3,20130405 00:00,0.0
3,20130405 01:00,0.0
3,20130405 02:00,0.0
3,20130405 03:00,0.0
3,20130405 04:00,0.0
3,20130405 05:00,0.0
3,20130405 06:00,0.0
3,20130405 07:00,0.0
3,20130405 08:00,0.0
3,20130405 09:00,0.0
3,20130405 10:00,0.0
3,20130405 11:00,0.0
3,20130405 12:00,0.0
3,20130405 13:00,0.0
3,20130405 14:00,0.0
3,20130405 15:00,0.0
3,20130405 16:00,0.0
3,20130405 17:00,0.0
3,20130405 18:00,0.0
3,20130405 19:00,0.0
3,20130405 20:00,0.0
3,20130405 21:00,0.0017223198521558903
3,20130405 22:00,0.0017223198521558903
3,20130405 23:00,0.0017223198521558903
3,20130406 00:00,0.0017223198521558903
3,20130406 01:00,0.0
3,20130406 02:00,0.0
3,20130406 03:00,0.0
3,20130406 04:00,0.0
3,20130406 05:00,0.0
3,20130406 06:00,0.0
3,20130406 07:00,0.0
3,20130406 08:00,0.0
3,20130406 09:00,0.0
3,20130406 10:00,0.0
3,20130406 11:00,0.0
3,20130406 12:00,0.0
3,20130406 13:00,0.0
3,20130406 14:00,0.0
3,20130406 15:00,0.0
3,20130406 16:00,0.0
3,20130406 17:00,0.0
3,20130406 18:00,0.0
3,20130406 19:00,0.0
3,20130406 20:00,0.0
3,20130406 21:00,0.0017223198521558903
3,20130406 22:00,0.0017223198521558903
3,20130406 23:00,0.0017223198521558903
3,20130407 00:00,0.0017223198521558903
3,20130407 01:00,0.0
3,20130407 02:00,0.0
3,20130407 03:00,0.0
3,20130407 04:00,0.0
3,20130407 05:00,0.0
3,20130407 06:00,0.0
3,20130407 07:00,0.0
3,20130407 08:00,0.0
3,20130407 09:00,0.0
3,20130407 10:00,0.0
3,20130407 11:00,0.0
3,20130407 12:00,0.0
3,20130407 13:00,0.0
3,20130407 14:00,0.0
3,20130407 15:00,0.0
3,20130407 16:00,0.0
3,20130407 17:00,0.0
3,20130407 18:00,0.0
3,20130407 19:00,0.0
3,20130407 20:00,0.0
3,20130407 21:00,0.0
3,20130407 22:00,0.0
3,20130407 23:00,0.0
3,20130408 00:00,0.0
3,20130408 01:00,0.0
3,20130408 02:00,0.0
3,20130408 03:00,0.0
3,20130408 04:00,0.0
3,20130408 05:00,0.0
3,20130408 06:00,0.0
3,20130408 07:00,0.0
3,20130408 08:00,0.0
3,20130408 09:00,0.0
3,20130408 10:00,0.0
3,20130408 11:00,0.0
3,20130408 12:00,0.0
3,20130408 13:00,0.0
3,20130408 14:00,0.0
3,20130408 15:00,0.0
3,20130408 16:00,0.0
3,20130408 17:00,0.0
3,20130408 18:00,0.0
3,20130408 19:00,0.0
3,20130408 20:00,0.0
3,20130408 21:00,0.0
3,20130408 22:00,0.0
3,20130408 23:00,0.0
3,20130409 00:00,0.0
3,20130409 01:00,0.0
3,20130409 02:00,0.0
3,20130409 03:00,0.0
3,20130409 04:00,0.0
3,20130409 05:00,0.0
3,20130409 06:00,0.0
3,20130409 07:00,0.0
3,20130409 08:00,0.0
3,20130409 09:00,0.0
3,20130409 10:00,0.0
3,20130409 11:00,0.0
3,20130409 12:00,0.0
3,20130409 13:00,0.0
3,20130409 14:00,0.0
3,20130409 15:00,0.0
3,20130409 16:00,0.0
3,20130409 17:00,0.0
3,20130409 18:00,0.0
3,20130409 19:00,0.0
3,20130409 20:00,0.0
3,20130409 21:00,0.0
3,20130409 22:00,0.0
3,20130409 23:00,0.0
3,20130410 00:00,0.0
3,20130410 01:00,0.0
3,20130410 02:00,0.0
3,20130410 03:00,0.0
3,20130410 04:00,0.0
3,20130410 05:00,0.0
3,20130410 06:00,0.0
3,20130410 07:00,0.0
3,20130410 08:00,0.0
3,20130410 09:00,0.0
3,20130410 10:00,0.0
3,20130410 11:00,0.0
3,20130410 12:00,0.0
3,20130410 13:00,0.0
3,20130410 14:00,0.0
3,20130410 15:00,0.0
3,20130410 16:00,0.0
3,20130410 17:00,0.0
3,20130410 18:00,0.0
3,20130410 19:00,0.0
3,20130410 20:00,0.0
3,20130410 21:00,0.0017223198521558903
3,20130410 22:00,0.0017223198521558903
3,20130410 23:00,0.0017223198521558903
3,20130411 00:00,0.0017223198521558903
3,20130411 01:00,0.0017223198521558903
3,20130411 02:00,0.0
3,20130411 03:00,0.0
3,20130411 04:00,0.0
3,20130411 05:00,0.0
3,20130411 06:00,0.0
3,20130411 07:00,0.0
3,20130411 08:00,0.0
3,20130411 09:00,0.0
3,20130411 10:00,0.0
3,20130411 11:00,0.0
3,20130411 12:00,0.0
3,20130411 13:00,0.0
3,20130411 14:00,0.0
3,20130411 15:00,0.0
3,20130411 16:00,0.0
3,20130411 17:00,0.0
3,20130411 18:00,0.0
3,20130411 19:00,0.0
3,20130411 20:00,0.0017223198521558903
3,20130411 21:00,0.0017223198521558903
3,20130411 22:00,0.0017223198521558903
3,20130411 23:00,0.0017223198521558903
3,20130412 00:00,0.0017223198521558903
3,20130412 01:00,0.0017223198521558903
3,20130412 02:00,0.0
3,20130412 03:00,0.0
3,20130412 04:00,0.0
3,20130412 05:00,0.0
3,20130412 06:00,0.0
3,20130412 07:00,0.0
3,20130412 08:00,0.0
3,20130412 09:00,0.0
3,20130412 10:00,0.0
3,20130412 11:00,0.0
3,20130412 12:00,0.0
3,20130412 13:00,0.0
3,20130412 14:00,0.0
3,20130412 15:00,0.0
3,20130412 16:00,0.0
3,20130412 17:00,0.0
3,20130412 18:00,0.0
3,20130412 19:00,0.0017223198521558903
3,20130412 20:00,0.0017223198521558903
3,20130412 21:00,0.0017223198521558903
3,20130412 22:00,0.0017223198521558903
3,20130412 23:00,0.0017223198521558903
3,20130413 00:00,0.0017223198521558903
3,20130413 01:00,0.0017223198521558903
3,20130413 02:00,0.0
3,20130413 03:00,0.0
3,20130413 04:00,0.0
3,20130413 05:00,0.0
3,20130413 06:00,0.0
3,20130413 07:00,0.0
3,20130413 08:00,0.0
3,20130413 09:00,0.0
3,20130413 10:00,0.0
3,20130413 11:00,0.0
3,20130413 12:00,0.0
3,20130413 13:00,0.0
3,20130413 14:00,0.0
3,20130413 15:00,0.0
3,20130413 16:00,0.0
3,20130413 17:00,0.0
3,20130413 18:00,0.0
3,20130413 19:00,0.0
3,20130413 20:00,0.0
3,20130413 21:00,0.0
3,20130413 22:00,0.0
3,20130413 23:00,0.0
3,20130414 00:00,0.0
3,20130414 01:00,0.0
3,20130414 02:00,0.0
3,20130414 03:00,0.0
3,20130414 04:00,0.0
3,20130414 05:00,0.0
3,20130414 06:00,0.0
3,20130414 07:00,0.0
3,20130414 08:00,0.0
3,20130414 09:00,0.0
3,20130414 10:00,0.0
3,20130414 11:00,0.0
3,20130414 12:00,0.0
3,20130414 13:00,0.0
3,20130414 14:00,0.0
3,20130414 15:00,0.0
3,20130414 16:00,0.0
3,20130414 17:00,0.0
3,20130414 18:00,0.0
3,20130414 19:00,0.0
3,20130414 20:00,0.0
3,20130414 21:00,0.0
3,20130414 22:00,0.0017223198521558903
3,20130414 23:00,0.0
3,20130415 00:00,0.0
3,20130415 01:00,0.0
3,20130415 02:00,0.0
3,20130415 03:00,0.0
3,20130415 04:00,0.0
3,20130415 05:00,0.0
3,20130415 06:00,0.0
3,20130415 07:00,0.0
3,20130415 08:00,0.0
3,20130415 09:00,0.0
3,20130415 10:00,0.0
3,20130415 11:00,0.0
3,20130415 12:00,0.0
3,20130415 13:00,0.0
3,20130415 14:00,0.0
3,20130415 15:00,0.0
3,20130415 16:00,0.0
3,20130415 17:00,0.0
3,20130415 18:00,0.0
3,20130415 19:00,0.0
3,20130415 20:00,0.0
3,20130415 21:00,0.0017223198521558903
3,20130415 22:00,0.0017223198521558903
3,20130415 23:00,0.0017223198521558903
3,20130416 00:00,0.0
3,20130416 01:00,0.0
3,20130416 02:00,0.0
3,20130416 03:00,0.0
3,20130416 04:00,0.0
3,20130416 05:00,0.0
3,20130416 06:00,0.0
3,20130416 07:00,0.0
3,20130416 08:00,0.0
3,20130416 09:00,0.0
3,20130416 10:00,0.0
3,20130416 11:00,0.0
3,20130416 12:00,0.0
3,20130416 13:00,0.0054743617011519296
3,20130416 14:00,0.008344138186793776
